Team,Year,Playoff_Success,Previous_Year_Cluster,Cluster,Coaches,salary,Num_Teams,Player_Status,Age,Player
DET,1983,0,"[18.0, 3.0, 18.0, 11.0, 14.0, 14.0, 14.0, 14.0, 14.0, 18.0, 11.0, 11.0, 18.0, 0.0, 3.0, 5.0, 18.0, 5.0, 5.0, 0.0]","[1.0, 14.0, 18.0, 11.0, 0.0, 14.0, 8.0, 8.0, 8.0, 15.0, 5.0, 11.0, 18.0, 14.0, 0.0, 14.0, 18.0, 14.0, 11.0, 0.0]",S. Robertson (37-45),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie']","[25.0, 22.0, 26.0, 21.0, 24.0, 22.0, 24.0, 24.0, 24.0, 29.0, 26.0, 23.0, 28.0, 24.0, 23.0, 28.0, 26.0, 33.0, 26.0, 22.0]","['Bill Laimbeer', 'Cliff Levingston', 'Edgar Jones', 'Isiah Thomas', 'James Wilkes', 'Jim Johnstone', 'Jim Smith', 'Jim Smith', 'Jim Smith', 'Jim Zoet', 'John Long', 'Kelly Tripucka', 'Kent Benson', 'Ray Tolbert', 'Ricky Pierce', 'Scott May', 'Terry Tyler', 'Tom Owens', 'Vinnie Johnson', 'Walker Russell']"
DET,1984,1,"[1.0, 14.0, 0.0, 19.0, 11.0, 5.0, 11.0, 17.0, 18.0, 13.0, 19.0, 18.0, 11.0, 0.0]","[1.0, 18.0, 0.0, 19.0, 11.0, 11.0, 11.0, 17.0, 18.0, 0.0, 19.0, 5.0, 5.0, 3.0]",C. Daly (49-33),"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[26.0, 23.0, 23.0, 26.0, 22.0, 27.0, 24.0, 22.0, 29.0, 30.0, 25.0, 27.0, 27.0, 23.0]","['Bill Laimbeer', 'Cliff Levingston', 'David Thirdkill', 'Earl Cureton', 'Isiah Thomas', 'John Long', 'Kelly Tripucka', 'Ken Austin', 'Kent Benson', 'Lionel Hollins', 'Ray Tolbert', 'Terry Tyler', 'Vinnie Johnson', 'Walker Russell']"
DET,1985,3,"[1.0, 14.0, 0.0, 1.0, 0.0, 19.0, 11.0, 11.0, 11.0, 18.0, 5.0, 14.0, 5.0, 6.0, 5.0, 3.0, 5.0]","[1.0, 19.0, 15.0, 18.0, 0.0, 12.0, 11.0, 5.0, 11.0, 18.0, 0.0, 19.0, 17.0, 17.0, 18.0, 19.0, 5.0]",C. Daly (46-36),"[500000.0, 100000.0, nan, 674000.0, nan, 200000.0, 750000.0, 330000.0, 700000.0, 270000.0, nan, 65000.0, nan, nan, 225000.0, 110000.0, 625000.0]","[1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1]","['With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year']","[27.0, 25.0, 24.0, 31.0, 24.0, 27.0, 23.0, 28.0, 25.0, 30.0, 26.0, 31.0, 25.0, 24.0, 28.0, 22.0, 28.0]","['Bill Laimbeer', 'Brook Steppe', 'Dale Wilkinson', 'Dan Roundfield', 'David Thirdkill', 'Earl Cureton', 'Isiah Thomas', 'John Long', 'Kelly Tripucka', 'Kent Benson', 'Lorenzo Romar', 'Major Jones', 'Sidney Lowe', 'Terry Teagle', 'Terry Tyler', 'Tony Campbell', 'Vinnie Johnson']"
DET,1986,1,"[1.0, 0.0, 12.0, 11.0, 3.0, 5.0, 11.0, 18.0, 0.0, 18.0, 15.0, 19.0, 5.0, 3.0]","[1.0, 19.0, 12.0, 11.0, 5.0, 5.0, 11.0, 18.0, 0.0, 19.0, 15.0, 5.0, 5.0, 15.0]",C. Daly (46-36),"[630000.0, 70000.0, 210000.0, 750000.0, 170000.0, 350000.0, 971000.0, 315000.0, 80000.0, 411000.0, nan, 155000.0, 491666.0, nan]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","['With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year']","[28.0, 26.0, 28.0, 24.0, 22.0, 29.0, 26.0, 31.0, 25.0, 27.0, 27.0, 23.0, 29.0, 25.0]","['Bill Laimbeer', 'Chuck Nevitt', 'Earl Cureton', 'Isiah Thomas', 'Joe Dumars', 'John Long', 'Kelly Tripucka', 'Kent Benson', 'Mike Gibson', 'Rick Mahorn', 'Ron Crevier', 'Tony Campbell', 'Vinnie Johnson', 'Walker Russell']"
DET,1987,6,"[1.0, 1.0, 0.0, 0.0, 0.0, 11.0, 6.0, 6.0, 5.0, 18.0, 0.0, 18.0, 19.0, 18.0, 5.0, 5.0]","[1.0, 1.0, 19.0, 8.0, 19.0, 11.0, 19.0, 19.0, 5.0, 19.0, 15.0, 19.0, 19.0, 18.0, 0.0, 11.0]",C. Daly (52-30),"[nan, nan, nan, nan, nan, 759000.0, nan, nan, 120000.0, nan, nan, nan, 500000.0, 400000.0, nan, 491667.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]","['With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[31.0, 29.0, 27.0, 25.0, 25.0, 25.0, 27.0, 27.0, 23.0, 22.0, 26.0, 28.0, 28.0, 26.0, 24.0, 30.0]","['Adrian Dantley', 'Bill Laimbeer', 'Chuck Nevitt', 'Cozell McQueen', 'Dennis Rodman', 'Isiah Thomas', 'Jeff Taylor', 'Jeff Taylor', 'Joe Dumars', 'John Salley', 'John Schweitz', 'Kurt Nimphius', 'Rick Mahorn', 'Sidney Green', 'Tony Campbell', 'Vinnie Johnson']"
DET,1988,10,"[1.0, 1.0, 19.0, 14.0, 19.0, 11.0, 14.0, 5.0, 19.0, 0.0, 19.0, 0.0, 11.0, 0.0, 14.0]","[1.0, 1.0, 0.0, 19.0, 18.0, 11.0, 19.0, 11.0, 18.0, 0.0, 18.0, 0.0, 5.0, 15.0, 19.0]",C. Daly (54-28),"[950000.0, 630000.0, 160000.0, nan, 160000.0, 750000.0, 600000.0, 400000.0, 335000.0, 75000.0, 575000.0, 75000.0, 633000.0, nan, 637500.0]","[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1]","['With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[32.0, 30.0, 28.0, 31.0, 26.0, 26.0, 32.0, 24.0, 23.0, 24.0, 29.0, 26.0, 31.0, 27.0, 24.0]","['Adrian Dantley', 'Bill Laimbeer', 'Chuck Nevitt', 'Darryl Dawkins', 'Dennis Rodman', 'Isiah Thomas', 'James Edwards', 'Joe Dumars', 'John Salley', 'Ralph Lewis', 'Rick Mahorn', 'Ron Moore', 'Vinnie Johnson', 'Walker Russell', 'William Bedford']"
DET,1989,15,"[1.0, 1.0, 19.0, 18.0, 0.0, 11.0, 19.0, 16.0, 11.0, 11.0, 18.0, 11.0, 0.0, 0.0, 18.0, 0.0, 5.0]","[1.0, 1.0, 19.0, 1.0, 0.0, 11.0, 19.0, 16.0, 11.0, 19.0, 19.0, 9.0, 0.0, 8.0, 18.0, 0.0, 11.0]",C. Daly (63-19),"[1250000.0, 630000.0, 300000.0, 550000.0, 100000.0, 1100000.0, 800000.0, nan, 400000.0, 375000.0, 380000.0, 715700.0, 100000.0, nan, 600000.0, nan, 633000.0]","[2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1]","['With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year']","[33.0, 31.0, 32.0, 27.0, 23.0, 27.0, 33.0, 28.0, 25.0, 32.0, 24.0, 29.0, 22.0, 28.0, 30.0, 25.0, 32.0]","['Adrian Dantley', 'Bill Laimbeer', 'Darryl Dawkins', 'Dennis Rodman', 'Fennis Dembo', 'Isiah Thomas', 'James Edwards', 'Jim Rowinski', 'Joe Dumars', 'John Long', 'John Salley', 'Mark Aguirre', 'Micheal Williams', 'Pace Mannion', 'Rick Mahorn', 'Steve Harris', 'Vinnie Johnson']"
DET,1990,15,"[1.0, 14.0, 1.0, 7.0, 7.0, 11.0, 19.0, 11.0, 19.0, 11.0, 6.0, 14.0, 18.0, 11.0, 19.0]","[12.0, 19.0, 1.0, 7.0, 7.0, 11.0, 12.0, 2.0, 12.0, 12.0, 15.0, 7.0, 0.0, 12.0, 19.0]",C. Daly (59-23),"[nan, nan, nan, nan, nan, 2100000.0, nan, 1330000.0, nan, nan, nan, nan, nan, nan, nan]","[1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]","['NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year']","[32.0, 32.0, 28.0, 34.0, 34.0, 28.0, 34.0, 26.0, 25.0, 30.0, 26.0, 29.0, 23.0, 33.0, 26.0]","['Bill Laimbeer', 'Dave Greenwood', 'Dennis Rodman', 'Gerald Henderson', 'Gerald Henderson', 'Isiah Thomas', 'James Edwards', 'Joe Dumars', 'John Salley', 'Mark Aguirre', 'Ralph Lewis', 'Scott Hastings', 'Stan Kimbrough', 'Vinnie Johnson', 'William Bedford']"
DET,1991,6,"[12.0, 1.0, 7.0, 7.0, 11.0, 12.0, 2.0, 7.0, 12.0, 3.0, 12.0, 7.0, 19.0, 12.0, 19.0]","[12.0, 12.0, 7.0, 7.0, 12.0, 12.0, 12.0, 7.0, 12.0, 3.0, 12.0, 7.0, 19.0, 12.0, 12.0]",C. Daly (50-32),"[1510000.0, 880000.0, 125000.0, 125000.0, 2720000.0, 935000.0, 1035000.0, 150000.0, 575000.0, 365000.0, 1115000.0, 450000.0, 800000.0, 1400000.0, 850000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'Rookie', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year']","[33.0, 29.0, 35.0, 35.0, 29.0, 35.0, 27.0, 34.0, 26.0, 24.0, 31.0, 30.0, 35.0, 34.0, 27.0]","['Bill Laimbeer', 'Dennis Rodman', 'Gerald Henderson', 'Gerald Henderson', 'Isiah Thomas', 'James Edwards', 'Joe Dumars', 'John Long', 'John Salley', 'Lance Blanks', 'Mark Aguirre', 'Scott Hastings', 'Tree Rollins', 'Vinnie Johnson', 'William Bedford']"
DET,1992,1,"[12.0, 0.0, 19.0, 18.0, 5.0, 12.0, 7.0, 7.0, 12.0, 12.0, 12.0, 3.0, 12.0, 11.0, 12.0]","[12.0, 0.0, 19.0, 0.0, 5.0, 1.0, 7.0, 7.0, 12.0, 12.0, 12.0, 3.0, 12.0, 18.0, 19.0]",C. Daly (48-34),"[1369000.0, 130000.0, 600000.0, 130000.0, 665000.0, 1075000.0, nan, nan, 2960000.0, 1295000.0, 2000000.0, 415000.0, 1232000.0, 957000.0, 900000.0]","[1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]","['With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[34.0, 27.0, 29.0, 22.0, 30.0, 30.0, 36.0, 36.0, 30.0, 28.0, 27.0, 25.0, 32.0, 32.0, 28.0]","['Bill Laimbeer', 'Bob McCann', 'Brad Sellers', 'Charles Thomas', 'Darrell Walker', 'Dennis Rodman', 'Gerald Henderson', 'Gerald Henderson', 'Isiah Thomas', 'Joe Dumars', 'John Salley', 'Lance Blanks', 'Mark Aguirre', 'Orlando Woolridge', 'William Bedford']"
DET,1993,0,"[11.0, 12.0, 7.0, 5.0, 1.0, 13.0, 14.0, 12.0, 14.0, 12.0, 12.0, 6.0, 18.0, 18.0, 18.0, 18.0]","[5.0, 12.0, 7.0, 15.0, 12.0, 5.0, 0.0, 12.0, 0.0, 2.0, 12.0, 19.0, 0.0, 18.0, 18.0, 18.0]",R. Rothstein (40-42),"[1283000.0, 1319000.0, nan, 735000.0, 2350000.0, 903000.0, 140000.0, 2272000.0, nan, 1339000.0, 1351000.0, 250000.0, nan, 850000.0, 1108000.0, 1337000.0]","[2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1]","['NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'With team last year', 'With team last year']","[30.0, 35.0, 30.0, 31.0, 31.0, 25.0, 23.0, 31.0, 34.0, 29.0, 33.0, 25.0, 25.0, 28.0, 33.0, 25.0]","['Alvin Robertson', 'Bill Laimbeer', 'Danny Young', 'Darrell Walker', 'Dennis Rodman', 'Gerald Glass', 'Isaiah Morris', 'Isiah Thomas', 'Jeff Ruland', 'Joe Dumars', 'Mark Aguirre', 'Mark Randall', 'Melvin Newbern', 'Olden Polynice', 'Orlando Woolridge', 'Terry Mills']"
DET,1994,0,"[5.0, 19.0, 12.0, 14.0, 14.0, 14.0, 14.0, 8.0, 3.0, 18.0, 18.0, 12.0, 2.0, 5.0, 5.0, 5.0, 18.0, 14.0, 11.0, 18.0, 14.0, 6.0]","[6.0, 14.0, 12.0, 14.0, 14.0, 14.0, 14.0, 14.0, 6.0, 18.0, 18.0, 12.0, 12.0, 13.0, 6.0, 6.0, 18.0, 14.0, 13.0, 18.0, 14.0, 8.0]",D. Chaney (20-62),"[736000.0, nan, 1300000.0, nan, nan, nan, nan, nan, 488000.0, 650000.0, 650000.0, 2520000.0, 1280000.0, 902000.0, 650000.0, 1498000.0, 850000.0, 760000.0, 1807000.0, 1614000.0, 20000.0, 40000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1]","['Rookie', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[22.0, 32.0, 36.0, 36.0, 36.0, 36.0, 36.0, 25.0, 29.0, 29.0, 29.0, 32.0, 30.0, 23.0, 25.0, 24.0, 29.0, 25.0, 25.0, 26.0, 30.0, 28.0]","['Allan Houston', 'Ben Coleman', 'Bill Laimbeer', 'Charles Jones', 'Charles Jones', 'Charles Jones', 'Charles Jones', ""Dan O'Sullivan"", 'David Wood', 'Greg Anderson', 'Greg Anderson', 'Isiah Thomas', 'Joe Dumars', 'Lindsey Hunter', 'Marcus Liberty', 'Mark Macon', 'Olden Polynice', 'Pete Chilcutt', 'Sean Elliott', 'Terry Mills', 'Tod Murphy', 'Tracy Moore']"
DET,1995,0,"[6.0, 0.0, 14.0, 13.0, 18.0, 12.0, 6.0, 13.0, 6.0, 19.0, 14.0, 5.0, 18.0, 5.0, 18.0, 3.0]","[13.0, 14.0, 14.0, 11.0, 14.0, 13.0, 6.0, 6.0, 6.0, 18.0, 8.0, 6.0, 18.0, 13.0, 13.0, 0.0]",D. Chaney (28-54),"[956000.0, 702000.0, 350000.0, 2750000.0, 150000.0, 1096700.0, 1680000.0, 1173000.0, 1767000.0, 1500000.0, nan, 150000.0, 1540000.0, 250000.0, 1897000.0, 117000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]","['NOT with team last year', 'Rookie', 'With team last year', 'Rookie', 'Rookie', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year']","[23.0, 22.0, 28.0, 22.0, 24.0, 31.0, 31.0, 24.0, 25.0, 34.0, 24.0, 27.0, 24.0, 30.0, 27.0, 25.0]","['Allan Houston', 'Bill Curley', 'Eric Leckner', 'Grant Hill', 'Ivano Newbill', 'Joe Dumars', 'Johnny Dawkins', 'Lindsey Hunter', 'Mark Macon', 'Mark West', 'Mike Peplowski', 'Negele Knight', 'Oliver Miller', 'Rafael Addison', 'Terry Mills', 'Walter Bond']"
DET,1996,1,"[13.0, 19.0, 14.0, 11.0, 13.0, 6.0, 0.0, 6.0, 18.0, 0.0, 18.0, 6.0, 13.0, 19.0]","[11.0, 19.0, 19.0, 1.0, 9.0, 9.0, 0.0, 3.0, 19.0, 3.0, 12.0, 0.0, 9.0, 19.0]",D. Collins (46-36),"[1177000.0, 200000.0, 300000.0, 4050000.0, 6881000.0, 1444000.0, 200000.0, 2038000.0, 1500000.0, nan, 2607000.0, 225000.0, 2177000.0, 714000.0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]","['NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie']","[24.0, 22.0, 29.0, 23.0, 32.0, 25.0, 23.0, 26.0, 35.0, 27.0, 33.0, 27.0, 28.0, 22.0]","['Allan Houston', 'Don Reid', 'Eric Leckner', 'Grant Hill', 'Joe Dumars', 'Lindsey Hunter', 'Lou Roe', 'Mark Macon', 'Mark West', 'Michael Curry', 'Otis Thorpe', 'Steve Bardo', 'Terry Mills', 'Theo Ratliff']"
DET,1997,1,"[5.0, 19.0, 1.0, 18.0, 0.0, 9.0, 12.0, 9.0, 0.0, 0.0, 12.0, 3.0, 14.0, 11.0, 9.0, 19.0]","[3.0, 19.0, 1.0, 7.0, 0.0, 9.0, 7.0, 9.0, 19.0, 3.0, 12.0, 17.0, 19.0, 19.0, 9.0, 19.0]",D. Collins (54-28),"[1040000.0, 400000.0, 5025000.0, 2260000.0, 568000.0, 3075000.0, 190100.0, 1715000.0, 247500.0, 400000.0, 7000000.0, 784000.0, 400000.0, 2480000.0, 2457000.0, 821000.0]","[2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1]","['NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year']","[24.0, 23.0, 24.0, 30.0, 23.0, 33.0, 31.0, 26.0, 26.0, 28.0, 34.0, 24.0, 38.0, 28.0, 29.0, 23.0]","['Aaron McKie', 'Don Reid', 'Grant Hill', 'Grant Long', 'Jerome Williams', 'Joe Dumars', 'Kenny Smith', 'Lindsey Hunter', 'Litterial Green', 'Michael Curry', 'Otis Thorpe', 'Randolph Childress', 'Rick Mahorn', 'Stacey Augmon', 'Terry Mills', 'Theo Ratliff']"
DET,1998,0,"[3.0, 19.0, 3.0, 19.0, 14.0, 1.0, 7.0, 0.0, 13.0, 9.0, 9.0, 13.0, 19.0, 19.0, 3.0, 19.0]","[5.0, 1.0, 0.0, 19.0, 19.0, 11.0, 19.0, 19.0, 11.0, 9.0, 11.0, 5.0, 19.0, 19.0, 3.0, 19.0]","D. Collins (21-24), A. Gentry (16-21)","[1235000.0, 4050000.0, 320000.0, 1000000.0, 1520000.0, 5850000.0, 2610335.0, 652800.0, 2583360.0, 3000000.0, 1750000.0, 1150000.0, 480000.0, 818160.0, 272250.0, 928080.0]","[2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]","['NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'Rookie', 'NOT with team last year', 'With team last year']","[25.0, 28.0, 22.0, 24.0, 26.0, 25.0, 31.0, 24.0, 23.0, 34.0, 27.0, 27.0, 39.0, 22.0, 29.0, 24.0]","['Aaron McKie', 'Bison Dele', ""Charles O'Bannon"", 'Don Reid', 'Eric Montross', 'Grant Hill', 'Grant Long', 'Jerome Williams', 'Jerry Stackhouse', 'Joe Dumars', 'Lindsey Hunter', 'Malik Sealy', 'Rick Mahorn', 'Scot Pollard', 'Steve Henson', 'Theo Ratliff']"
DET,1999,1,"[1.0, 0.0, 1.0, 3.0, 19.0, 19.0, 11.0, 19.0, 11.0, 9.0, 12.0, 13.0, 0.0, 11.0, 14.0, 3.0, 18.0, 3.0]","[18.0, 0.0, 19.0, 19.0, 19.0, 19.0, 1.0, 18.0, 5.0, 9.0, 12.0, 0.0, 3.0, 9.0, 19.0, 17.0, 8.0, 0.0]",A. Gentry (29-21),"[4860000.0, 320000.0, 5360000.0, 425000.0, 800000.0, 1760000.0, 6675000.0, 737880.0, 3887000.0, 1000000.0, 850000.0, 2002000.0, 287500.0, 2050000.0, 3830000.0, nan, nan, nan]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year']","[29.0, 23.0, 29.0, 27.0, 25.0, 27.0, 26.0, 25.0, 24.0, 35.0, 30.0, 26.0, 20.0, 28.0, 30.0, 29.0, 23.0, 30.0]","['Bison Dele', ""Charles O'Bannon"", 'Christian Laettner', 'Corey Beck', 'Don Reid', 'Eric Montross', 'Grant Hill', 'Jerome Williams', 'Jerry Stackhouse', 'Joe Dumars', 'Jud Buechler', 'Khalid Reeves', 'Korleone Young', 'Lindsey Hunter', 'Loy Vaught', 'Mark Macon', 'Mikki Moore', 'Steve Henson']"
DET,2000,1,"[19.0, 19.0, 19.0, 1.0, 18.0, 18.0, 5.0, 7.0, 12.0, 9.0, 19.0, 3.0, 5.0, 8.0, 7.0]","[18.0, 19.0, 0.0, 2.0, 15.0, 18.0, 11.0, 7.0, 12.0, 9.0, 0.0, 0.0, 5.0, 19.0, 9.0]","A. Gentry (28-30), G. Irvine (14-10)","[6062500.0, 1000000.0, 2000000.0, 6939000.0, 302875.0, 2550000.0, 4781250.0, 760000.0, 1100000.0, 2350000.0, 4180000.0, 43294.0, 2000000.0, 460000.0, 510000.0]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year']","[30.0, 26.0, 28.0, 27.0, 23.0, 26.0, 25.0, 30.0, 31.0, 29.0, 31.0, 25.0, 31.0, 24.0, 32.0]","['Christian Laettner', 'Don Reid', 'Eric Montross', 'Grant Hill', 'Jermaine Jackson', 'Jerome Williams', 'Jerry Stackhouse', 'John Crotty', 'Jud Buechler', 'Lindsey Hunter', 'Loy Vaught', 'Marcus Brown', 'Michael Curry', 'Mikki Moore', 'Terry Mills']"
DET,2001,0,"[18.0, 5.0, 19.0, 11.0, 5.0, 18.0, 5.0, 0.0, 18.0, 11.0, 18.0, 18.0, 19.0, 12.0, 20.0, 5.0, 5.0, 19.0]","[18.0, 14.0, 0.0, 7.0, 13.0, 18.0, 5.0, 14.0, 14.0, 2.0, 18.0, 18.0, 14.0, 12.0, 10.0, 5.0, 5.0, 14.0]",G. Irvine (32-50),"[4000000.0, 2100000.0, 316969.0, 3937500.0, 3000000.0, 3940000.0, 3700000.0, 2240000.0, 2870000.0, 5310000.0, 2250000.0, 2250000.0, 2200000.0, 3260000.0, 498500.0, 1253400.0, 2200000.0, 2850000.0]","[1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]","['With team last year', 'NOT with team last year', 'Rookie', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'NOT with team last year', 'NOT with team last year', 'With team last year', 'With team last year', 'NOT with team last year', 'With team last year', 'NOT with team last year', 'Rookie', 'With team last year', 'NOT with team last year']","[26.0, 31.0, 23.0, 31.0, 26.0, 27.0, 33.0, 29.0, 27.0, 26.0, 25.0, 25.0, 26.0, 32.0, 29.0, 23.0, 32.0, 25.0]","['Ben Wallace', 'Billy Owens', 'Brian Cardinal', 'Cedric Ceballos', 'Chucky Atkins', 'Corliss Williamson', 'Dana Barros', 'Eric Montross', 'Jerome Williams', 'Jerry Stackhouse', 'Joe Smith', 'Joe Smith', 'John Wallace', 'Jud Buechler', 'Kornel David', 'Mateen Cleaves', 'Michael Curry', 'Mikki Moore']"
