Year,Player,Pos,Age,Tm,ORtg,DRtg
2004,Žarko Čabarkapa,PF,22,PHO,85,107
2004,Marcus Camby,C,29,DEN,108,95
2004,Elden Campbell,C,35,DET,96,93
2004,Brian Cardinal,PF,26,GSW,123,103
2004,Matt Carroll,SG,23,TOT,82,107
2004,Matt Carroll,SG,23,POR,100,112
2004,Matt Carroll,SG,23,SAS,63,96
2004,Anthony Carter,PG,28,SAS,60,95
2004,Maurice Carter,SG,27,TOT,90,109
2004,Maurice Carter,SG,27,LAL,94,109
2004,Maurice Carter,SG,27,NOH,86,108
2004,Vince Carter*,SG,27,TOR,99,102
2004,Sam Cassell,PG,34,MIN,113,102
2004,Kelvin Cato,PF,29,HOU,101,95
2004,Tyson Chandler,PF,21,CHI,104,99
2004,Calbert Cheaney,SF,32,GSW,100,106
2004,Doug Christie,SG,33,SAC,107,104
2004,Keon Clark,PF,28,UTA,91,100
2004,Speedy Claxton,PG,25,GSW,107,103
2004,Mateen Cleaves,PG,26,CLE,82,105
2004,Derrick Coleman,C,36,PHI,91,100
2004,Bimbo Coles,PG,35,MIA,79,107
2004,Jason Collier,C,26,ATL,109,107
2004,Jarron Collins,C,25,UTA,115,106
2004,Jason Collins,C,25,NJN,102,99
2004,Brian Cook,C,23,LAL,104,99
2004,Omar Cook,PG,22,POR,71,105
2004,Chris Crawford,PF,28,ATL,109,108
2004,Jamal Crawford,SG,23,CHI,99,105
2004,Austin Croshere,PF,28,IND,108,98
2004,Eddy Curry,PF,21,CHI,98,104
2004,Michael Curry,SF,35,TOR,88,105
2004,Samuel Dalembert,C,22,PHI,110,97
2004,Erick Dampier,C,28,GSW,114,100
2004,Antonio Daniels,PG,28,SEA,129,111
2004,Marquis Daniels,SG,23,DAL,115,108
2004,Antonio Davis,C,35,TOT,99,103
2004,Antonio Davis,C,35,TOR,97,100
2004,Antonio Davis,C,35,CHI,99,103
2004,Baron Davis,PG,24,NOH,103,102
2004,Dale Davis,C,34,POR,115,104
2004,Hubert Davis,SG,33,TOT,51,101
2004,Hubert Davis,SG,33,DET,18,106
2004,Hubert Davis,SG,33,NJN,59,100
2004,Josh Davis,PF,23,ATL,74,109
2004,Ricky Davis,SF-SG,24,TOT,101,105
2004,Ricky Davis,SG,24,CLE,95,105
2004,Ricky Davis,SF,24,BOS,104,105
2004,Andrew DeClercq,C,30,ORL,108,107
2004,Tony Delk,SG,30,DAL,105,107
2004,Derrick Dial,SG,28,ORL,98,108
2004,Boris Diaw,SG,21,ATL,93,107
2004,Dan Dickau,PG,25,TOT,89,106
2004,Dan Dickau,PG,25,ATL,90,105
2004,Dan Dickau,PG,25,POR,88,107
2004,Kaniel Dickens,PF,25,POR,133,114
2004,DeSagana Diop,C,22,CLE,93,100
2004,Vlade Divac*,C,35,SAC,106,105
2004,Juan Dixon,SG,25,WAS,96,105
2004,Michael Doleac,C,26,TOT,99,102
2004,Michael Doleac,C,26,NYK,98,100
2004,Michael Doleac,C,26,DEN,101,104
2004,Keyon Dooling,PG,23,LAC,97,111
2004,Bryce Drew,PG,29,NOH,67,104
2004,Predrag Drobnjak,C,28,LAC,97,108
2004,Tim Duncan*,PF,27,SAS,107,89
2004,Mike Dunleavy,SF,23,GSW,106,104
2004,Ronald Dupree,SF,23,CHI,91,103
2004,Ndudi Ebi,SF,19,MIN,81,102
2004,Howard Eisley,PG,31,TOT,99,107
2004,Howard Eisley,PG,31,NYK,105,105
2004,Howard Eisley,PG,31,PHO,94,109
2004,Francisco Elson,C,27,DEN,103,100
2004,Melvin Ely,PF,25,LAC,101,110
2004,Reggie Evans,PF,23,SEA,101,104
2004,Desmond Ferguson,SF,26,POR,97,110
2004,Michael Finley,SG,30,DAL,115,110
2004,Derek Fisher,SG,29,LAL,97,102
2004,Marcus Fizer,SF,25,CHI,92,103
2004,Alton Ford,PF,22,HOU,102,99
2004,T.J. Ford,PG,20,MIL,93,106
2004,Danny Fortson,C,27,DAL,123,105
2004,Jeff Foster,C,27,IND,122,96
2004,Tremaine Fowlkes,SF,27,DET,88,96
2004,Rick Fox,SF,34,LAL,94,104
2004,Adonal Foyle,C,28,GSW,101,100
2004,Richie Frahm,SF,26,SEA,127,110
2004,Steve Francis,PG,26,HOU,99,99
2004,Hiram Fuller,PF,22,ATL,73,108
2004,Dan Gadzuric,C,25,MIL,108,99
2004,Reece Gaines,PG,23,ORL,82,112
2004,Alex Garcia,SG,23,SAS,40,87
2004,Kevin Garnett*,PF,27,MIN,112,92
2004,Pat Garrity,PF,27,ORL,87,119
2004,Pau Gasol*,PF,23,MEM,108,102
2004,Devean George,SF,26,LAL,99,101
2004,Eddie Gill,PG,25,POR,104,104
2004,Kendall Gill,SG,35,CHI,90,104
2004,Manu Ginóbili*,SG,26,SAS,107,93
2004,Gordan Giriček,SF-SG,26,TOT,104,111
2004,Gordan Giriček,SF,26,ORL,104,112
2004,Gordan Giriček,SG,26,UTA,103,106
2004,Dion Glover,SG,25,TOT,95,106
2004,Dion Glover,SG,25,ATL,97,107
2004,Dion Glover,SG,25,TOR,80,97
2004,Anthony Goldwire,PG,32,TOT,89,100
2004,Anthony Goldwire,PG,32,MIN,105,101
2004,Anthony Goldwire,PG,32,NJN,53,94
2004,Drew Gooden,PF,22,ORL,98,108
2004,Brian Grant,C,31,MIA,104,102
2004,Horace Grant,PF,38,LAL,104,103
2004,Paul Grant,C,30,UTA,86,107
2004,Willie Green,SG,22,PHI,89,105
2004,Adrian Griffin,SG,29,HOU,72,96
2004,Tom Gugliotta,PF,34,TOT,87,103
2004,Tom Gugliotta,PF,34,PHO,72,104
2004,Tom Gugliotta,PF,34,UTA,101,102
2004,Marcus Haislip,PF,23,MIL,110,105
2004,Darvin Ham,SF,30,DET,97,98
2004,Richard Hamilton,SG,25,DET,103,99
2004,Zendon Hamilton,C,28,PHI,117,100
2004,Ben Handlogten,C,30,UTA,114,102
2004,Travis Hansen,SF,25,ATL,97,109
2004,Anfernee Hardaway,SG,32,TOT,97,106
2004,Anfernee Hardaway,SG,32,PHO,105,108
2004,Anfernee Hardaway,SG,32,NYK,92,104
2004,Matt Harpring,SF,27,UTA,107,105
2004,Al Harrington,PF,23,IND,100,98
2004,Othella Harrington,PF,30,NYK,97,105
2004,Lucious Harris,PG,33,NJN,100,102
2004,Jason Hart,PG,25,SAS,104,95
2004,Donnell Harvey,PF,23,TOT,97,106
2004,Donnell Harvey,PF,23,ORL,91,109
2004,Donnell Harvey,PF,23,PHO,102,103
2004,Udonis Haslem,PF,23,MIA,109,102
2004,Trenton Hassell,SG,24,MIN,107,103
2004,Jarvis Hayes,SF,22,WAS,92,107
2004,Brendan Haywood,C,24,WAS,110,104
2004,Shane Heal,PG,33,SAS,84,102
2004,Alan Henderson,PF,31,ATL,110,107
2004,Nenê,PF,21,DEN,106,102
2004,Tyrone Hill,PF,35,MIA,120,106
2004,Kirk Hinrich,PG,23,CHI,101,105
2004,Fred Hoiberg,SG,31,MIN,121,100
2004,Robert Horry,PF,33,SAS,107,93
2004,Eddie House,SG,25,LAC,96,108
2004,Allan Houston,SG,32,NYK,104,108
2004,Josh Howard,SF,23,DAL,107,105
2004,Juwan Howard,PF,30,ORL,103,111
2004,Troy Hudson,PG,27,MIN,98,106
2004,Larry Hughes,SG,25,WAS,101,105
2004,Ryan Humphrey,PF,24,MEM,59,99
2004,Brandon Hunter,PF,23,BOS,98,103
2004,Lindsey Hunter,SG,33,DET,88,96
2004,Steven Hunter,C,22,ORL,99,108
2004,Zydrunas Ilgauskas,C,28,CLE,109,103
2004,Allen Iverson*,SG,28,PHI,96,102
2004,Bobby Jackson,SG,30,SAC,107,106
2004,Jim Jackson,SF,33,HOU,101,100
2004,Marc Jackson,PF,29,PHI,105,103
2004,Mark Jackson,PG,38,HOU,90,101
2004,Stephen Jackson,SF,25,ATL,101,106
2004,Casey Jacobsen,SF,22,PHO,110,109
2004,Jerome James,C,28,SEA,96,106
2004,LeBron James,SG,19,CLE,99,104
2004,Mike James,PG,28,TOT,107,103
2004,Mike James,PG,28,BOS,109,106
2004,Mike James,PG,28,DET,101,96
2004,Antawn Jamison,SF,27,DAL,122,108
2004,Marko Jarić,PG,25,LAC,100,108
2004,Chris Jefferies,SF-SG,23,TOT,88,104
2004,Chris Jefferies,SG,23,TOR,105,105
2004,Chris Jefferies,SF,23,CHI,87,104
2004,Richard Jefferson,SF,23,NJN,110,100
2004,Jared Jeffries,PF,22,WAS,91,106
2004,Britton Johnsen,C,24,ORL,71,112
2004,Anthony Johnson,PG,29,IND,103,100
2004,Avery Johnson,PG,38,GSW,93,106
2004,DerMarr Johnson,SF,23,NYK,99,104
2004,Ervin Johnson,C,36,MIN,107,97
2004,Joe Johnson,SG,22,PHO,100,109
2004,Linton Johnson,SF,23,CHI,84,99
2004,Dahntay Jones,SG,23,MEM,68,103
2004,Damon Jones,PG,27,MIL,112,110
2004,Eddie Jones,SG,32,MIA,110,103
2004,Fred Jones,SG,24,IND,107,99
2004,James Jones,SF,23,IND,83,100
2004,Jumaine Jones,SG,24,BOS,90,104
2004,Popeye Jones,PF,33,GSW,35,113
2004,Chris Kaman,C,21,LAC,90,107
2004,Jason Kapono,SF,22,CLE,101,107
2004,Jason Kidd*,PG,30,NJN,102,97
2004,Andrei Kirilenko,PF,22,UTA,111,97
2004,Kerry Kittles,SG,29,NJN,105,99
2004,Brevin Knight,PG,28,TOT,99,102
2004,Brevin Knight,PG,28,PHO,59,89
2004,Brevin Knight,PG,28,WAS,93,102
2004,Brevin Knight,PG,28,MIL,109,102
2004,Kyle Korver,SF,22,PHI,97,104
2004,Toni Kukoč*,PF,35,MIL,103,104
2004,Christian Laettner,PF,34,WAS,107,102
2004,Raef LaFrentz,C,27,BOS,110,103
2004,Maciej Lampe,C,18,PHO,96,107
2004,Sean Lampley,SF,24,GSW,123,107
2004,Dan Langhi,SF,26,TOT,81,109
2004,Dan Langhi,SF,26,GSW,71,106
2004,Dan Langhi,SF,26,MIL,92,112
2004,Rusty LaRue,PG,30,GSW,58,98
2004,Voshon Lenard,SG,30,DEN,105,107
2004,Quincy Lewis,SF,26,MIN,77,101
2004,Rashard Lewis,SF,24,SEA,107,108
2004,Randy Livingston,PG,28,LAC,69,109
2004,Raül López,PG,23,UTA,95,105
2004,Tyronn Lue,PG,26,ORL,105,113
2004,George Lynch,SF,33,NOH,101,103
2004,Mark Madsen,C,28,MIN,106,101
2004,Corey Maggette,SF,24,LAC,115,110
2004,Jamaal Magloire,C,25,NOH,106,100
2004,Karl Malone*,PF,40,LAL,107,98
2004,Stephon Marbury,PG,26,TOT,108,107
2004,Stephon Marbury,PG,26,PHO,107,108
2004,Stephon Marbury,PG,26,NYK,109,107
2004,Shawn Marion,SF,25,PHO,107,102
2004,Donyell Marshall,PF,30,TOT,108,97
2004,Donyell Marshall,PF,30,CHI,97,100
2004,Donyell Marshall,PF,30,TOR,110,96
2004,Darrick Martin,PG,32,MIN,89,107
2004,Kenyon Martin,PF,26,NJN,99,93
2004,Jamal Mashburn,SF,31,NOH,96,105
2004,Desmond Mason,SF,26,MIL,108,107
2004,Roger Mason,SG,23,TOT,86,102
2004,Roger Mason,SG,23,CHI,38,108
2004,Roger Mason,SG,23,TOR,91,101
2004,Tony Massenburg,PF,36,SAC,99,105
2004,Walter McCarty,PF,29,BOS,102,105
2004,Amal McCaskill,C,30,PHI,93,102
2004,Jelani McCoy,C,26,CLE,42,104
2004,Antonio McDyess,PF,29,TOT,94,101
2004,Antonio McDyess,PF,29,NYK,94,100
2004,Antonio McDyess,PF,29,PHO,94,101
2004,Tracy McGrady*,SG,24,ORL,110,110
2004,Jeff McInnis,SG-PG,29,TOT,109,108
2004,Jeff McInnis,SG,29,POR,109,109
2004,Jeff McInnis,PG,29,CLE,109,108
2004,Aaron McKie,SF,31,PHI,106,103
2004,Keith McLeod,PG,24,MIN,89,102
2004,Stanislav Medvedenko,PF,24,LAL,103,102
2004,Ron Mercer,SG,27,SAS,88,98
2004,Chris Mihm,C-PF,24,TOT,102,101
2004,Chris Mihm,PF,24,CLE,102,99
2004,Chris Mihm,C,24,BOS,102,101
2004,Darius Miles,SF,22,TOT,101,105
2004,Darius Miles,SF,22,CLE,93,104
2004,Darius Miles,SF,22,POR,108,105
2004,Darko Miličić,C,18,DET,69,88
2004,Andre Miller,PG,27,DEN,110,104
2004,Brad Miller,PF,27,SAC,118,102
2004,Mike Miller,SF,23,MEM,106,105
2004,Oliver Miller,C,33,MIN,103,96
2004,Reggie Miller*,SG,38,IND,123,101
2004,Yao Ming*,C,23,HOU,110,97
2004,Cuttino Mobley,SG,28,HOU,103,101
2004,Nazr Mohammed,C,26,TOT,104,102
2004,Nazr Mohammed,C,26,ATL,103,105
2004,Nazr Mohammed,C,26,NYK,106,98
2004,Jérôme Moïso,PF,25,TOR,95,97
2004,Mikki Moore,PF-C,28,TOT,110,103
2004,Mikki Moore,C,28,NJN,57,104
2004,Mikki Moore,PF,28,UTA,112,103
2004,Alonzo Mourning*,C,33,NJN,109,102
2004,Troy Murphy,PF,23,GSW,101,102
2004,Lamond Murray,SF,30,TOR,81,100
2004,Ronald Murray,PG,24,SEA,98,109
2004,Tracy Murray,SF,32,POR,73,109
2004,Dikembe Mutombo*,C,37,NYK,108,100
2004,Mamadou N'Diaye,C,28,TOT,106,102
2004,Mamadou N'Diaye,C,28,DAL,0,104
2004,Mamadou N'Diaye,C,28,ATL,108,102
2004,Boštjan Nachbar,SF,23,HOU,95,99
2004,Lee Nailon,PF-SF,28,TOT,99,109
2004,Lee Nailon,PF,28,ATL,95,106
2004,Lee Nailon,SF,28,ORL,116,115
2004,Lee Nailon,SF,28,CLE,99,109
2004,Eduardo Nájera,SF,27,DAL,104,105
2004,Steve Nash*,PG,29,DAL,120,111
2004,Rasho Nesterović,C,27,SAS,101,92
2004,Ira Newble,SF,29,CLE,91,108
2004,Moochie Norris,PG,30,TOT,93,102
2004,Moochie Norris,PG,30,HOU,81,101
2004,Moochie Norris,PG,30,NYK,102,103
2004,Dirk Nowitzki*,C,25,DAL,116,104
2004,Jermaine O'Neal,PF,25,IND,100,93
2004,Shaquille O'Neal*,C,31,LAL,109,98
2004,Charles Oakley,PF,40,HOU,110,100
2004,Lamar Odom,PF,24,MIA,102,98
2004,Mehmet Okur,PF,24,DET,107,95
2004,Kevin Ollie,PG,31,CLE,106,106
2004,Michael Olowokandi,C,28,MIN,90,96
2004,Greg Ostertag,C,30,UTA,106,101
2004,Bo Outlaw,PF,32,MEM,106,100
2004,Travis Outlaw,PF,19,POR,98,104
2004,Doug Overton,PG,34,TOT,92,112
2004,Doug Overton,PG,34,NJN,90,101
2004,Doug Overton,PG,34,LAC,92,112
2004,Zaza Pachulia,C,19,ORL,96,108
2004,Robert Pack,PG,34,NJN,85,99
2004,Scott Padgett,PF,27,HOU,112,98
2004,Milt Palacio,PG,25,TOR,81,103
2004,Jannero Pargo,PG,24,TOT,92,106
2004,Jannero Pargo,PG,24,LAL,63,104
2004,Jannero Pargo,PG,24,TOR,70,101
2004,Jannero Pargo,PG,24,CHI,100,108
2004,Tony Parker*,PG,21,SAS,104,99
2004,Cherokee Parks,C,31,GSW,100,107
2004,Ruben Patterson,SF,28,POR,104,105
2004,Sasha Pavlović,SF,20,UTA,94,104
2004,Gary Payton*,PG,35,LAL,109,103
2004,Anthony Peeler,SG,34,SAC,106,106
2004,Desmond Penigar,PF,22,ORL,100,107
2004,Kirk Penney,SG,23,MIA,40,102
2004,Kendrick Perkins,C,19,BOS,103,101
2004,Wesley Person,SG,32,TOT,103,108
2004,Wesley Person,SG,32,MEM,79,109
2004,Wesley Person,SG,32,POR,120,108
2004,Wesley Person,SG,32,ATL,100,106
2004,Morris Peterson,SF,26,TOR,105,101
2004,Eric Piatkowski,SF,33,HOU,97,102
2004,Paul Pierce*,SG,26,BOS,101,103
2004,Mickaël Piétrus,PG,21,GSW,104,104
2004,Scottie Pippen*,SF,38,CHI,92,102
2004,Zoran Planinić,SG,21,NJN,96,101
2004,Scot Pollard,C,28,IND,96,96
2004,Olden Polynice,C,39,LAC,22,105
2004,Mark Pope,PF,31,DEN,32,101
2004,James Posey,SG,27,MEM,119,101
2004,Vitaly Potapenko,C,28,SEA,100,110
2004,Tayshaun Prince,SF,23,DET,106,98
2004,Joel Przybilla,C,24,TOT,82,103
2004,Joel Przybilla,C,24,MIL,80,104
2004,Joel Przybilla,C,24,ATL,82,102
2004,Vladimir Radmanović,PF,23,SEA,106,108
2004,Zach Randolph,PF,22,POR,103,104
2004,Theo Ratliff,C,30,TOT,102,101
2004,Theo Ratliff,C,30,ATL,97,102
2004,Theo Ratliff,C,30,POR,114,99
2004,Željko Rebrača,C,31,TOT,98,98
2004,Željko Rebrača,C,31,DET,99,96
2004,Željko Rebrača,C,31,ATL,96,110
2004,Michael Redd,SG,24,MIL,113,108
2004,Glen Rice,SF,36,LAC,90,110
2004,Jason Richardson,SG,23,GSW,100,104
2004,Quentin Richardson,SG,23,LAC,101,110
2004,Luke Ridnour,PG,22,SEA,101,109
2004,Clifford Robinson,PF,37,GSW,94,105
2004,Eddie Robinson,SF,27,CHI,97,106
2004,Glenn Robinson,SF,31,PHI,96,103
2004,Rodney Rogers,PF,32,NJN,97,96
2004,Sean Rooks,C,34,TOT,92,107
2004,Sean Rooks,C,34,NOH,82,103
2004,Sean Rooks,C,34,ORL,106,111
2004,Jalen Rose,PG-SF,31,TOT,93,104
2004,Jalen Rose,SF,31,CHI,94,106
2004,Jalen Rose,PG,31,TOR,93,104
2004,Malik Rose,PF,29,SAS,101,94
2004,Michael Ruffin,PF,27,UTA,82,101
2004,Kareem Rush,SG,23,LAL,98,105
2004,Bryon Russell,SF,33,LAL,108,102
2004,John Salmons,SG,24,PHI,98,103
2004,Jamal Sampson,C,20,LAL,115,100
2004,Daniel Santiago,C,27,MIL,104,105
2004,Brian Scalabrine,PF,25,NJN,98,99
2004,Ansu Sesay,SF,27,SEA,105,109
2004,Paul Shirley,PF,26,CHI,76,108
2004,Bobby Simmons,SF,23,LAC,105,109
2004,Brian Skinner,C,27,MIL,101,103
2004,Tamar Slay,SG,23,NJN,83,99
2004,Jabari Smith,C,26,SAC,90,107
2004,Joe Smith,PF,28,MIL,110,103
2004,Leon Smith,C,23,SEA,120,107
2004,Steve Smith,SG,34,NOH,110,108
2004,Theron Smith,SF,23,MEM,87,102
2004,Eric Snow,PG,30,PHI,104,105
2004,Darius Songaila,PF,25,SAC,112,104
2004,Latrell Sprewell,SF,33,MIN,100,103
2004,Jerry Stackhouse,SF,29,WAS,93,107
2004,Vladimir Stepania,C,27,POR,102,103
2004,DeShawn Stevenson,SG-SF,22,TOT,98,109
2004,DeShawn Stevenson,SG,22,UTA,98,107
2004,DeShawn Stevenson,SF,22,ORL,97,113
2004,Michael Stewart,C-PF,28,TOT,99,103
2004,Michael Stewart,PF,28,CLE,115,100
2004,Michael Stewart,C,28,BOS,81,106
2004,Peja Stojaković,SF,26,SAC,120,106
2004,Damon Stoudamire,PG,30,POR,107,108
2004,Amar'e Stoudemire,PF,21,PHO,102,103
2004,Erick Strickland,PG,30,MIL,100,105
2004,Rod Strickland,PG,37,TOT,101,109
2004,Rod Strickland,PG,37,ORL,105,111
2004,Rod Strickland,PG,37,TOR,89,102
2004,Bruno Šundov,C,23,TOT,81,104
2004,Bruno Šundov,C,23,CLE,71,103
2004,Bruno Šundov,C,23,NYK,203,112
2004,Bob Sura,SG,30,TOT,107,102
2004,Bob Sura,SG,30,DET,103,95
2004,Bob Sura,SG,30,ATL,109,106
2004,Mike Sweetney,PF,21,NYK,107,101
2004,Stromile Swift,PF,24,MEM,106,99
2004,Wally Szczerbiak,SF,26,MIN,107,103
2004,Maurice Taylor,PF,27,HOU,98,100
2004,Jason Terry,PG,26,ATL,103,107
2004,Etan Thomas,C,25,WAS,106,102
2004,Kenny Thomas,PF,26,PHI,103,100
2004,Kurt Thomas,PF,31,NYK,101,101
2004,Tim Thomas,SF,26,TOT,104,105
2004,Tim Thomas,SF,26,MIL,102,106
2004,Tim Thomas,SF,26,NYK,106,104
2004,Jamaal Tinsley,PG,25,IND,106,97
2004,Robert Traylor,C,26,NOH,103,99
2004,Gary Trent,C,29,MIN,103,102
2004,Jeff Trepagnier,SG,24,DEN,70,106
2004,Cezary Trybański,C,24,TOT,17,101
2004,Cezary Trybański,C,24,PHO,0,107
2004,Cezary Trybański,C,24,NYK,43,89
2004,Jake Tsakalidis,C,24,MEM,106,102
2004,Nikoloz Tskitishvili,PF,20,DEN,86,104
2004,Hedo Türkoğlu,SF,24,SAS,104,94
2004,Ime Udoka,SF,26,LAL,70,96
2004,Nick Van Exel,PG,32,GSW,99,109
2004,Keith Van Horn,SF,28,TOT,107,104
2004,Keith Van Horn,SF,28,NYK,104,103
2004,Keith Van Horn,SF,28,MIL,113,106
2004,Jacque Vaughn,PG,28,ATL,91,109
2004,Jake Voskuhl,C,26,PHO,111,106
2004,Slavko Vraneš,C,21,POR,0,114
2004,Dwyane Wade*,PG,22,MIA,101,102
2004,Dajuan Wagner,SG,20,CLE,89,107
2004,Antoine Walker,PF,27,DAL,101,107
2004,Samaki Walker,PF,27,MIA,98,100
2004,Ben Wallace*,C,29,DET,98,87
2004,Gerald Wallace,SF,21,SAC,96,104
2004,John Wallace,SF,29,MIA,93,103
2004,Rasheed Wallace,PF,29,TOT,104,101
2004,Rasheed Wallace,PF,29,POR,105,105
2004,Rasheed Wallace,PF,29,ATL,81,103
2004,Rasheed Wallace,PF,29,DET,102,91
2004,Luke Walton,PF,23,LAL,105,102
2004,Charlie Ward,PG,33,TOT,102,100
2004,Charlie Ward,PG,33,NYK,108,102
2004,Charlie Ward,PG,33,SAS,89,96
2004,Earl Watson,PG,24,MEM,95,103
2004,Clarence Weatherspoon,PF,33,TOT,109,99
2004,Clarence Weatherspoon,PF,33,NYK,114,102
2004,Clarence Weatherspoon,PF,33,HOU,108,98
2004,Chris Webber*,PF,30,SAC,96,102
2004,Bonzi Wells,SG,27,TOT,92,103
2004,Bonzi Wells,SG,27,POR,87,105
2004,Bonzi Wells,SG,27,MEM,93,103
2004,Jiří Welsch,SG,24,BOS,102,104
2004,David Wesley,SG,33,NOH,100,106
2004,David West,PF,23,NOH,110,100
2004,Jahidi White,C,27,TOT,96,102
2004,Jahidi White,C,27,WAS,0,103
2004,Jahidi White,C,27,PHO,97,102
2004,Rodney White,SF,23,DEN,100,104
2004,Chris Whitney,PG,32,WAS,106,108
2004,Chris Wilcox,C,21,LAC,109,109
2004,Mike Wilks,PG,24,HOU,119,103
2004,Aaron Williams,C,32,NJN,102,98
2004,Alvin Williams,SG,29,TOR,96,103
2004,Eric Williams,SF,31,TOT,102,105
2004,Eric Williams,SF,31,BOS,105,103
2004,Eric Williams,SF,31,CLE,101,106
2004,Frank Williams,PG,23,NYK,93,106
2004,Jason Williams,PG,28,MEM,109,106
2004,Jerome Williams,PF,30,TOT,107,99
2004,Jerome Williams,PF,30,TOR,100,95
2004,Jerome Williams,PF,30,CHI,109,100
2004,Mo Williams,SG,21,UTA,92,106
2004,Scott Williams,C,35,TOT,106,103
2004,Scott Williams,C,35,PHO,115,101
2004,Scott Williams,C,35,DAL,95,106
2004,Shammond Williams,SG-PG,28,TOT,103,109
2004,Shammond Williams,SG,28,ORL,110,112
2004,Shammond Williams,PG,28,NOH,90,102
2004,Corliss Williamson,PF,30,DET,102,99
2004,Kevin Willis,C,41,SAS,93,91
2004,Loren Woods,C,25,MIA,103,101
2004,Qyntel Woods,SF,22,POR,87,105
2004,Metta World Peace,SF,24,IND,101,96
2004,Lorenzen Wright,C,28,MEM,100,101
2004,Wang Zhizhi,C,26,TOT,92,101
2004,Wang Zhizhi,C,26,LAC,174,96
2004,Wang Zhizhi,C,26,MIA,88,102
2005,Shareef Abdur-Rahim,PF,28,POR,113,108
2005,Cory Alexander,SG,31,CHA,91,108
2005,Malik Allen,PF,26,TOT,108,106
2005,Malik Allen,PF,26,MIA,107,104
2005,Malik Allen,PF,26,CHA,108,109
2005,Ray Allen*,SG,29,SEA,117,112
2005,Tony Allen,SG,23,BOS,106,104
2005,Rafer Alston,PG,28,TOR,108,109
2005,Chris Andersen,C,26,NOH,116,104
2005,Derek Anderson,SG,30,POR,103,111
2005,Kenny Anderson,PG,34,TOT,96,112
2005,Kenny Anderson,PG,34,ATL,97,112
2005,Kenny Anderson,PG,34,LAC,77,110
2005,Shandon Anderson,SF-SG,31,TOT,103,103
2005,Shandon Anderson,SG,31,NYK,23,117
2005,Shandon Anderson,SF,31,MIA,104,103
2005,Carmelo Anthony,SF,20,DEN,103,107
2005,Rafael Araújo,C,24,TOR,92,107
2005,Gilbert Arenas,PG,23,WAS,115,109
2005,Trevor Ariza,SF,19,NYK,103,107
2005,Darrell Armstrong,PG,36,TOT,96,106
2005,Darrell Armstrong,PG,36,NOH,92,109
2005,Darrell Armstrong,PG,36,DAL,100,105
2005,Carlos Arroyo,PG,25,TOT,99,109
2005,Carlos Arroyo,PG,25,UTA,101,113
2005,Carlos Arroyo,PG,25,DET,98,104
2005,Chucky Atkins,PG,30,LAL,112,115
2005,Stacey Augmon,SF,36,ORL,102,109
2005,Maurice Baker,PG,25,TOT,48,109
2005,Maurice Baker,PG,25,LAC,,116
2005,Maurice Baker,PG,25,POR,48,109
2005,Vin Baker,PF-C,33,TOT,73,111
2005,Vin Baker,PF,33,NYK,77,111
2005,Vin Baker,C,33,HOU,40,104
2005,Marcus Banks,PG,23,BOS,104,106
2005,Leandro Barbosa,PG,22,PHO,107,110
2005,Matt Barnes,SF,24,SAC,95,108
2005,Andre Barrett,PG,22,TOT,96,106
2005,Andre Barrett,PG,22,HOU,87,104
2005,Andre Barrett,PG,22,ORL,108,110
2005,Brent Barry,SG,33,SAS,119,102
2005,Jon Barry,SG,35,TOT,113,105
2005,Jon Barry,SG,35,ATL,102,111
2005,Jon Barry,SG,35,HOU,116,103
2005,Tony Battie,C,28,ORL,98,106
2005,Shane Battier,SG,26,MEM,117,103
2005,Lonny Baxter,PF,26,NOH,52,112
2005,Raja Bell,SG,28,UTA,105,112
2005,Jonathan Bender,SF,24,IND,77,108
2005,Travis Best,PG,32,NJN,102,105
2005,Mike Bibby,PG,26,SAC,112,110
2005,Andris Biedriņš,C,18,GSW,119,102
2005,Chauncey Billups*,PG,28,DET,121,105
2005,Steve Blake,PG,24,WAS,98,112
2005,Mark Blount,C,29,BOS,103,108
2005,Tony Bobbitt,SG,25,LAL,106,111
2005,Keith Bogans,SG,24,CHA,93,110
2005,Matt Bonner,C,24,TOR,120,110
2005,Calvin Booth,C,28,TOT,105,102
2005,Calvin Booth,C,28,DAL,102,100
2005,Calvin Booth,C,28,MIL,111,106
2005,Carlos Boozer,PF,23,UTA,108,108
2005,Curtis Borchardt,C,24,UTA,100,109
2005,Chris Bosh*,PF,20,TOR,107,107
2005,Bruce Bowen,SF,33,SAS,109,102
2005,Ryan Bowen,SF,29,HOU,104,103
2005,Earl Boykins,PG,28,DEN,112,108
2005,Michael Bradley,PF,25,TOT,111,109
2005,Michael Bradley,PF,25,ORL,102,106
2005,Michael Bradley,PF,25,SAC,110,112
2005,Michael Bradley,PF,25,PHI,125,108
2005,Shawn Bradley,C,32,DAL,104,101
2005,Torraye Braggs,PF,28,HOU,99,103
2005,Elton Brand,PF,25,LAC,113,104
2005,Jamison Brewer,PG,24,NYK,73,109
2005,Primož Brezec,C,25,CHA,111,109
2005,Damone Brown,SF,25,WAS,83,110
2005,Devin Brown,SG,26,SAS,109,100
2005,Kedrick Brown,SF,23,PHI,92,101
2005,Kwame Brown,PF,22,WAS,96,108
2005,P.J. Brown,PF,35,NOH,112,106
2005,Tierre Brown,PG,25,LAL,94,114
2005,Rick Brunson,PG,32,LAC,99,108
